match_id,player_id,raid_duration_sec,penetration_px,success,raid_points
M8,TeamC_P2,5.9,1.01,0,0
M8,TeamC_P2,4.5,4.93,0,0
M8,TeamC_P2,2.6,2.22,1,3
M8,TeamC_P2,3.1,1.53,1,2
M8,TeamC_P2,6.8,4.11,1,2
M8,TeamC_P2,7.2,1.74,1,1
M8,TeamC_P2,7.2,1.27,1,1
M8,TeamC_P2,7.4,1.44,1,1
M8,TeamC_P2,6.5,3.97,1,1
M8,TeamC_P2,4.3,4.14,0,0
M9,TeamC_P2,4.2,2.67,0,0
M9,TeamC_P2,3.8,2.46,1,1
M9,TeamC_P2,4.9,3.3,1,2
M9,TeamC_P2,4.8,3.8,0,0
M9,TeamC_P2,3.7,4.5,0,0
M9,TeamC_P2,5.9,4.85,1,2
M9,TeamC_P2,2.6,4.58,0,0
M9,TeamC_P2,3.9,1.19,1,1
M9,TeamC_P2,5.4,1.22,0,0
M9,TeamC_P2,5.3,4.05,1,2
M9,TeamC_P2,3.2,1.6,0,0
M9,TeamC_P2,6.2,3.0,1,2
M9,TeamC_P2,3.6,1.58,1,2
M9,TeamC_P2,3.6,3.87,0,0
M9,TeamC_P2,7.5,2.89,0,0
M9,TeamC_P2,4.1,4.06,0,0
M7,TeamC_P3,5.9,2.85,0,0
M7,TeamC_P3,5.4,1.01,1,1
M7,TeamC_P3,4.0,4.51,1,1
M7,TeamC_P3,4.7,2.15,1,1
M7,TeamC_P3,5.2,3.54,0,0
M7,TeamC_P3,6.4,3.74,0,0
M7,TeamC_P3,6.5,4.58,1,2
M7,TeamC_P3,6.0,3.1,1,1
M7,TeamC_P3,4.2,1.56,0,0
M7,TeamC_P3,6.0,3.93,0,0
M7,TeamC_P3,5.8,1.58,1,1
M7,TeamC_P3,3.0,1.39,0,0
M7,TeamC_P3,3.4,4.67,0,0
M8,TeamC_P3,3.6,3.58,0,0
M8,TeamC_P3,3.2,1.38,1,1
M8,TeamC_P3,6.6,3.28,1,1
M8,TeamC_P3,6.8,3.57,1,1
M8,TeamC_P3,4.2,1.78,1,1
M8,TeamC_P3,4.2,4.97,1,3
M8,TeamC_P3,4.0,3.92,0,0
M8,TeamC_P3,2.9,1.04,1,1
M8,TeamC_P3,7.3,4.5,1,1
M9,TeamC_P3,4.6,3.25,1,1
M9,TeamC_P3,3.3,4.05,1,3
M9,TeamC_P3,6.8,1.48,0,0
M9,TeamC_P3,7.1,3.0,1,3
M9,TeamC_P3,7.3,2.25,1,2
M9,TeamC_P3,6.0,3.61,1,1
M9,TeamC_P3,5.6,4.34,1,2
M9,TeamC_P3,4.2,3.98,0,0
M9,TeamC_P3,4.8,3.68,0,0
M9,TeamC_P3,6.4,1.63,0,0
M9,TeamC_P3,4.8,4.19,0,0
M9,TeamC_P3,5.1,2.28,0,0
M9,TeamC_P3,6.4,4.82,0,0
M7,TeamC_P4,6.0,1.8,1,2
M7,TeamC_P4,7.1,3.5,1,1
M7,TeamC_P4,5.2,2.39,0,0
M7,TeamC_P4,2.9,1.11,1,2
M7,TeamC_P4,6.3,1.04,0,0
M7,TeamC_P4,6.1,4.02,0,0
M7,TeamC_P4,4.6,2.44,1,1
M7,TeamC_P4,5.2,2.67,1,1
M7,TeamC_P4,6.6,1.32,0,0
M7,TeamC_P4,2.6,2.94,1,2
M7,TeamC_P4,2.9,1.23,1,3
M7,TeamC_P4,4.3,4.83,1,1
M7,TeamC_P4,3.6,3.64,1,1
M7,TeamC_P4,5.7,4.53,0,0
M7,TeamC_P4,4.2,4.65,1,1
M7,TeamC_P4,7.0,4.88,1,1
M8,TeamC_P4,5.3,1.6,0,0
M8,TeamC_P4,2.7,3.13,0,0
M8,TeamC_P4,5.6,2.17,1,1
M8,TeamC_P4,5.1,4.71,1,1
M8,TeamC_P4,5.0,3.17,0,0
M8,TeamC_P4,4.4,3.73,0,0
M8,TeamC_P4,7.2,1.5,0,0
M8,TeamC_P4,3.5,1.26,1,1
M8,TeamC_P4,3.8,2.21,0,0
M8,TeamC_P4,5.4,4.44,0,0
M8,TeamC_P4,6.6,3.76,1,1
M8,TeamC_P4,4.2,2.53,1,2
M8,TeamC_P4,4.1,3.2,1,1
M8,TeamC_P4,7.4,4.97,1,2
M8,TeamC_P4,4.6,4.57,0,0
M8,TeamC_P4,2.9,1.37,1,2
M8,TeamC_P4,7.0,3.56,1,1
M9,TeamC_P4,4.6,4.85,0,0
M9,TeamC_P4,3.2,4.61,1,2
M9,TeamC_P4,2.9,2.88,1,1
M9,TeamC_P4,3.7,1.77,0,0
M9,TeamC_P4,2.6,1.87,1,1
M9,TeamC_P4,2.6,4.79,1,1
M9,TeamC_P4,6.0,4.7,0,0
M9,TeamC_P4,3.2,1.99,0,0
M9,TeamC_P4,4.9,4.44,0,0
M9,TeamC_P4,4.0,1.21,1,1
M9,TeamC_P4,4.5,3.66,1,2
M9,TeamC_P4,5.9,1.43,0,0
M9,TeamC_P4,4.0,2.57,1,1
M9,TeamC_P4,3.4,3.5,0,0
M9,TeamC_P4,3.5,4.21,1,1
M9,TeamC_P4,6.1,1.95,1,3
M9,TeamC_P4,5.2,3.71,1,1
M9,TeamC_P4,6.8,3.9,1,1
M9,TeamC_P4,4.5,1.48,0,0
M9,TeamC_P4,4.9,1.7,1,2
M7,TeamC_P5,3.0,2.2,1,2
M7,TeamC_P5,2.5,1.54,1,2
M7,TeamC_P5,6.2,2.06,1,1
M7,TeamC_P5,6.3,3.23,0,0
M7,TeamC_P5,3.6,1.04,1,1
M7,TeamC_P5,6.1,4.75,1,1
M7,TeamC_P5,6.1,2.15,1,2
M7,TeamC_P5,3.8,2.36,0,0
M7,TeamC_P5,4.3,2.32,0,0
M7,TeamC_P5,4.2,3.11,1,1
M7,TeamC_P5,5.2,4.08,1,2
M7,TeamC_P5,7.1,3.57,0,0
M8,TeamC_P5,6.5,1.07,1,2
M8,TeamC_P5,4.2,4.9,1,3
M8,TeamC_P5,3.5,3.91,1,1
M8,TeamC_P5,5.8,3.09,1,1
M8,TeamC_P5,7.3,1.12,1,2
M8,TeamC_P5,3.2,4.03,1,1
M8,TeamC_P5,3.6,3.89,1,1
M8,TeamC_P5,4.3,1.17,1,1
M8,TeamC_P5,5.7,3.85,1,1
M9,TeamC_P5,4.0,4.49,1,1
M9,TeamC_P5,2.7,1.47,1,2
M9,TeamC_P5,4.1,3.11,0,0
M9,TeamC_P5,2.5,2.52,0,0
M9,TeamC_P5,3.4,1.24,1,2
M9,TeamC_P5,5.6,4.86,0,0
M9,TeamC_P5,5.2,3.09,0,0
M9,TeamC_P5,2.5,1.19,0,0
M9,TeamC_P5,5.6,1.35,0,0
M9,TeamC_P5,4.3,2.0,0,0
M9,TeamC_P5,6.6,2.59,1,1
M9,TeamC_P5,6.0,4.47,0,0
M9,TeamC_P5,4.8,4.81,0,0
M9,TeamC_P5,6.2,2.4,1,2
M9,TeamC_P5,3.8,1.65,0,0
M9,TeamC_P5,4.2,1.64,0,0
M9,TeamC_P5,5.3,3.65,0,0
M7,TeamC_P6,5.0,3.65,1,2
M7,TeamC_P6,6.0,1.12,0,0
M7,TeamC_P6,5.8,3.14,1,1
M7,TeamC_P6,4.1,4.26,1,3
M7,TeamC_P6,5.6,3.41,1,2
M7,TeamC_P6,3.3,4.05,1,1
M7,TeamC_P6,3.8,2.21,1,1
M7,TeamC_P6,3.7,4.81,1,1
M7,TeamC_P6,6.2,1.42,1,1
M7,TeamC_P6,7.0,3.33,1,2
M7,TeamC_P6,3.8,1.69,1,1
M7,TeamC_P6,3.3,4.04,0,0
M7,TeamC_P6,5.3,3.13,0,0
M7,TeamC_P6,4.9,2.06,1,2
M7,TeamC_P6,3.7,4.03,0,0
M8,TeamC_P6,5.6,4.1,1,1
M8,TeamC_P6,6.0,2.71,0,0
M8,TeamC_P6,3.4,2.39,1,1
M8,TeamC_P6,6.0,4.11,1,1
M8,TeamC_P6,3.4,1.46,1,3
M8,TeamC_P6,4.8,4.48,1,2
M8,TeamC_P6,3.1,3.06,0,0
M8,TeamC_P6,2.7,1.17,1,2
M8,TeamC_P6,4.8,2.39,0,0
M8,TeamC_P6,6.3,3.77,1,1
M8,TeamC_P6,6.0,1.84,1,1
M8,TeamC_P6,7.1,4.21,1,1
M8,TeamC_P6,3.7,4.89,1,2
M9,TeamC_P6,4.4,1.07,1,1
M9,TeamC_P6,5.3,2.09,1,1
M9,TeamC_P6,3.1,3.91,1,1
M9,TeamC_P6,6.4,1.35,1,1
M9,TeamC_P6,3.1,3.73,0,0
M9,TeamC_P6,5.0,1.63,0,0
M9,TeamC_P6,4.0,4.08,0,0
M9,TeamC_P6,2.9,2.83,0,0
M9,TeamC_P6,5.8,1.08,1,1
M9,TeamC_P6,4.3,2.81,0,0
M9,TeamC_P6,2.7,2.23,0,0
M9,TeamC_P6,5.8,1.14,1,1
M7,TeamC_P7,5.8,3.66,1,2
M7,TeamC_P7,5.3,4.71,1,2
M7,TeamC_P7,4.0,1.33,0,0
M7,TeamC_P7,2.5,3.83,1,1
M7,TeamC_P7,5.0,4.88,1,1
M7,TeamC_P7,6.9,2.95,1,1
M7,TeamC_P7,3.3,2.96,0,0
M7,TeamC_P7,6.3,1.38,0,0
M7,TeamC_P7,7.2,3.31,0,0
M8,TeamC_P7,6.5,1.64,0,0
M8,TeamC_P7,5.3,3.73,1,2
M8,TeamC_P7,5.3,4.34,1,1
M8,TeamC_P7,6.7,4.58,0,0
M8,TeamC_P7,5.5,2.32,1,2
M8,TeamC_P7,4.2,4.47,0,0
M8,TeamC_P7,4.0,1.85,1,1
M8,TeamC_P7,2.7,4.83,0,0
M9,TeamC_P7,2.9,2.99,1,3
M9,TeamC_P7,7.3,2.76,1,1
M9,TeamC_P7,4.5,2.5,1,2
M9,TeamC_P7,7.1,4.98,0,0
M9,TeamC_P7,6.9,1.07,0,0
M9,TeamC_P7,6.7,3.44,1,1
M9,TeamC_P7,3.0,3.49,1,1
M9,TeamC_P7,3.3,1.89,1,2
M10,TeamD_P1,6.4,4.88,1,1
M10,TeamD_P1,6.1,4.63,1,2
M10,TeamD_P1,6.5,2.6,1,1
M10,TeamD_P1,4.6,1.58,0,0
M10,TeamD_P1,5.8,4.66,0,0
M10,TeamD_P1,7.2,2.62,0,0
M10,TeamD_P1,4.8,4.8,0,0
M10,TeamD_P1,4.7,3.27,0,0
M10,TeamD_P1,5.7,2.53,0,0
M10,TeamD_P1,3.6,4.13,1,2
M10,TeamD_P1,5.2,3.85,1,2
M10,TeamD_P1,6.4,4.39,0,0
M10,TeamD_P1,2.8,1.7,1,2
M10,TeamD_P1,7.4,4.0,1,1
M10,TeamD_P1,7.1,2.76,1,1
M10,TeamD_P1,2.8,3.07,0,0
M10,TeamD_P1,5.2,3.83,1,1
M11,TeamD_P1,7.0,4.79,0,0
M11,TeamD_P1,3.1,1.26,0,0
M11,TeamD_P1,7.5,3.21,1,1
M11,TeamD_P1,2.9,1.63,1,1
M11,TeamD_P1,4.7,1.14,0,0
M11,TeamD_P1,4.0,4.05,1,1
M11,TeamD_P1,7.4,3.98,1,2
M11,TeamD_P1,6.7,2.1,0,0
M11,TeamD_P1,6.0,1.93,1,2
M11,TeamD_P1,3.1,4.44,0,0
M11,TeamD_P1,5.2,4.26,0,0
M11,TeamD_P1,5.3,3.69,0,0
M11,TeamD_P1,3.2,1.48,1,3
M11,TeamD_P1,4.5,1.4,0,0
M11,TeamD_P1,5.4,2.94,0,0
M11,TeamD_P1,7.2,2.39,1,2
M11,TeamD_P1,6.1,1.05,1,1
M11,TeamD_P1,6.1,2.62,1,1
M11,TeamD_P1,2.8,1.89,0,0
M11,TeamD_P1,3.8,1.46,1,1
M12,TeamD_P1,5.3,1.45,1,1
M12,TeamD_P1,3.1,3.0,0,0
M12,TeamD_P1,6.2,3.38,0,0
M12,TeamD_P1,6.7,2.93,1,1
M12,TeamD_P1,5.1,1.49,1,1
M12,TeamD_P1,6.1,1.48,0,0
M12,TeamD_P1,2.8,4.19,0,0
M12,TeamD_P1,6.7,3.78,0,0
M12,TeamD_P1,3.9,2.67,1,1
M10,TeamD_P2,6.5,2.91,0,0
M10,TeamD_P2,4.7,1.41,0,0
M10,TeamD_P2,6.0,1.98,0,0
M10,TeamD_P2,6.5,2.26,1,2
M10,TeamD_P2,6.3,4.65,1,1
M10,TeamD_P2,2.5,1.4,0,0
M10,TeamD_P2,7.4,2.92,1,2
M10,TeamD_P2,6.4,3.06,0,0
M10,TeamD_P2,5.5,3.78,0,0
M10,TeamD_P2,7.2,3.28,0,0
M10,TeamD_P2,4.4,4.2,1,1
M10,TeamD_P2,4.9,1.8,0,0
M10,TeamD_P2,3.7,2.85,0,0
M10,TeamD_P2,5.8,2.12,1,1
M11,TeamD_P2,6.2,4.81,1,2
M11,TeamD_P2,5.6,4.01,0,0
M11,TeamD_P2,5.5,1.79,1,1
M11,TeamD_P2,3.0,3.21,1,2
M11,TeamD_P2,4.9,1.62,0,0
M11,TeamD_P2,4.3,2.76,0,0
M11,TeamD_P2,6.2,1.49,1,2
M11,TeamD_P2,3.3,1.08,1,1
M11,TeamD_P2,3.0,1.07,1,1
M11,TeamD_P2,3.5,1.36,1,2
M12,TeamD_P2,5.9,2.02,0,0
M12,TeamD_P2,5.9,1.17,1,2
M12,TeamD_P2,3.9,1.83,1,1
M12,TeamD_P2,4.7,2.34,0,0
M12,TeamD_P2,7.1,3.19,1,2
M12,TeamD_P2,4.0,3.98,1,1
M12,TeamD_P2,6.3,2.01,1,1
M12,TeamD_P2,6.8,4.1,1,2
M12,TeamD_P2,3.1,3.7,0,0
M12,TeamD_P2,4.2,2.08,0,0
M12,TeamD_P2,5.1,1.5,1,1
M12,TeamD_P2,7.4,4.34,0,0
M12,TeamD_P2,6.7,2.96,1,1
M12,TeamD_P2,3.1,1.97,0,0
M12,TeamD_P2,3.1,1.71,1,1
M12,TeamD_P2,2.9,3.96,0,0
M12,TeamD_P2,4.8,3.42,1,3
M12,TeamD_P2,3.5,4.23,1,2
M12,TeamD_P2,4.1,4.63,0,0
M10,TeamD_P3,5.6,1.31,0,0
M10,TeamD_P3,5.6,3.4,0,0
M10,TeamD_P3,6.1,3.81,1,1
M10,TeamD_P3,2.6,3.8,0,0
M10,TeamD_P3,7.5,3.59,0,0
M10,TeamD_P3,5.1,3.09,1,1
M10,TeamD_P3,3.3,3.14,1,1
M10,TeamD_P3,5.9,1.2,1,1
M10,TeamD_P3,4.9,2.64,1,2
M10,TeamD_P3,3.2,3.75,0,0
M10,TeamD_P3,6.9,3.74,1,2
M10,TeamD_P3,5.6,2.74,1,2
M10,TeamD_P3,6.5,3.89,1,1
M10,TeamD_P3,5.4,2.72,1,1
M10,TeamD_P3,6.8,2.98,1,2
M10,TeamD_P3,3.7,4.34,0,0
M11,TeamD_P3,6.2,4.1,1,3
M11,TeamD_P3,3.0,1.07,0,0
M11,TeamD_P3,3.8,3.88,0,0
M11,TeamD_P3,6.3,2.06,1,3
M11,TeamD_P3,6.0,3.68,0,0
M11,TeamD_P3,6.1,4.59,0,0
M11,TeamD_P3,5.1,2.36,1,2
M11,TeamD_P3,5.2,2.76,0,0
M11,TeamD_P3,3.4,4.08,0,0
M12,TeamD_P3,6.7,4.31,0,0
M12,TeamD_P3,2.9,3.3,1,2
M12,TeamD_P3,5.5,4.86,1,2
M12,TeamD_P3,7.3,3.09,1,1
M12,TeamD_P3,5.5,1.67,1,1
M12,TeamD_P3,6.9,2.28,1,1
M12,TeamD_P3,2.7,3.45,1,1
M12,TeamD_P3,4.2,1.11,0,0
M12,TeamD_P3,2.7,3.35,1,1
M12,TeamD_P3,5.0,3.26,1,2
M12,TeamD_P3,6.9,3.29,1,2
M12,TeamD_P3,2.9,4.2,0,0
M12,TeamD_P3,3.3,2.28,1,2
M12,TeamD_P3,5.7,4.01,0,0
M12,TeamD_P3,7.1,2.52,0,0
M12,TeamD_P3,3.3,2.46,0,0
M12,TeamD_P3,2.9,4.9,1,1
M12,TeamD_P3,3.2,4.15,0,0
M10,TeamD_P4,2.7,2.53,0,0
M10,TeamD_P4,6.4,3.2,1,1
M10,TeamD_P4,6.5,4.0,0,0
M10,TeamD_P4,3.8,3.5,1,1
M10,TeamD_P4,5.2,4.1,1,1
M10,TeamD_P4,5.9,1.5,1,1
M10,TeamD_P4,6.7,1.22,1,3
M10,TeamD_P4,4.5,1.36,1,1
M10,TeamD_P4,3.2,3.77,0,0
M10,TeamD_P4,6.7,4.23,0,0
M11,TeamD_P4,5.9,2.32,1,2
M11,TeamD_P4,3.2,1.84,1,1
M11,TeamD_P4,4.2,3.63,1,1
M11,TeamD_P4,4.6,2.27,1,3
M11,TeamD_P4,5.5,3.21,1,1
M11,TeamD_P4,2.6,3.68,0,0
M11,TeamD_P4,4.8,1.64,1,2
M11,TeamD_P4,6.9,2.32,1,1
M11,TeamD_P4,6.3,2.8,1,2
M11,TeamD_P4,5.3,3.65,1,1
M11,TeamD_P4,4.8,1.87,0,0
M11,TeamD_P4,6.7,4.8,0,0
M11,TeamD_P4,4.8,3.25,1,2
M11,TeamD_P4,6.6,1.22,1,1
M11,TeamD_P4,5.7,1.78,0,0
M11,TeamD_P4,6.0,1.88,0,0
M11,TeamD_P4,2.9,3.92,1,3
M11,TeamD_P4,4.8,1.59,0,0
M11,TeamD_P4,6.6,1.89,1,1
M12,TeamD_P4,5.1,2.68,1,1
M12,TeamD_P4,2.5,1.71,0,0
M12,TeamD_P4,2.6,3.89,0,0
M12,TeamD_P4,6.8,2.24,0,0
M12,TeamD_P4,5.7,4.71,0,0
M12,TeamD_P4,3.1,2.55,0,0
M12,TeamD_P4,6.5,1.92,0,0
M12,TeamD_P4,4.5,1.83,1,1
M10,TeamD_P5,6.6,3.01,0,0
M10,TeamD_P5,3.8,3.47,0,0
M10,TeamD_P5,6.9,2.33,0,0
M10,TeamD_P5,2.6,3.33,1,1
M10,TeamD_P5,5.0,2.11,0,0
M10,TeamD_P5,5.5,3.34,0,0
M10,TeamD_P5,3.2,4.82,1,2
M10,TeamD_P5,5.2,4.12,1,3
M10,TeamD_P5,5.3,2.74,1,1
M10,TeamD_P5,3.5,2.36,1,1
M10,TeamD_P5,4.9,4.03,0,0
M10,TeamD_P5,6.8,2.9,1,2
M10,TeamD_P5,3.4,1.14,0,0
M10,TeamD_P5,4.5,2.64,0,0
M11,TeamD_P5,4.5,1.08,1,1
M11,TeamD_P5,5.8,3.89,0,0
M11,TeamD_P5,3.8,1.58,0,0
M11,TeamD_P5,4.2,3.49,0,0
M11,TeamD_P5,2.6,1.39,0,0
M11,TeamD_P5,5.7,4.93,1,2
M11,TeamD_P5,6.0,2.97,1,2
M11,TeamD_P5,3.3,3.74,1,1
M11,TeamD_P5,6.1,3.44,1,2
M11,TeamD_P5,4.7,2.89,1,1
M11,TeamD_P5,2.9,4.57,1,2
M12,TeamD_P5,3.6,4.37,1,1
M12,TeamD_P5,3.8,4.12,1,1
M12,TeamD_P5,2.8,1.79,1,2
M12,TeamD_P5,2.7,1.63,1,3
M12,TeamD_P5,3.2,3.08,1,1
M12,TeamD_P5,4.3,1.37,1,1
M12,TeamD_P5,3.7,4.7,1,1
M12,TeamD_P5,3.5,3.48,1,1
M12,TeamD_P5,5.1,4.6,0,0
M12,TeamD_P5,7.2,1.97,1,1
M12,TeamD_P5,3.9,3.7,1,1
M12,TeamD_P5,6.3,1.47,1,1
M12,TeamD_P5,5.5,4.14,0,0
M12,TeamD_P5,6.4,1.61,1,1
M12,TeamD_P5,5.6,3.23,1,2
M12,TeamD_P5,3.3,2.79,0,0
M12,TeamD_P5,6.9,1.73,1,1
M12,TeamD_P5,6.5,1.55,1,2
M12,TeamD_P5,7.4,3.13,0,0
M10,TeamD_P6,5.8,1.14,1,1
M10,TeamD_P6,4.2,1.93,0,0
M10,TeamD_P6,6.5,1.48,1,3
M10,TeamD_P6,5.1,2.98,1,1
M10,TeamD_P6,5.0,3.27,0,0
M10,TeamD_P6,5.3,1.22,0,0
M10,TeamD_P6,5.4,1.49,0,0
M10,TeamD_P6,7.2,2.54,0,0
M10,TeamD_P6,6.5,1.21,0,0
M10,TeamD_P6,4.8,3.69,0,0
M10,TeamD_P6,5.9,2.02,1,2
M10,TeamD_P6,2.8,1.48,1,2
M11,TeamD_P6,6.3,2.21,1,3
M11,TeamD_P6,6.6,3.38,0,0
M11,TeamD_P6,3.5,4.76,0,0
M11,TeamD_P6,2.6,2.62,0,0
M11,TeamD_P6,3.5,4.49,1,1
M11,TeamD_P6,7.1,3.1,1,2
M11,TeamD_P6,3.0,3.24,1,1
M11,TeamD_P6,3.9,1.24,0,0
M11,TeamD_P6,7.4,4.81,1,1
M11,TeamD_P6,6.8,2.04,1,1
M11,TeamD_P6,4.4,2.77,0,0
M11,TeamD_P6,3.4,3.67,0,0
M11,TeamD_P6,6.6,4.68,1,3
M11,TeamD_P6,5.7,1.74,0,0
M11,TeamD_P6,6.3,2.47,1,1
M11,TeamD_P6,2.6,4.26,1,1
M12,TeamD_P6,4.9,3.81,1,1
M12,TeamD_P6,4.1,3.33,1,1
M12,TeamD_P6,6.3,4.85,1,1
M12,TeamD_P6,3.7,2.11,0,0
M12,TeamD_P6,3.7,3.33,1,1
M12,TeamD_P6,7.4,1.82,1,1
M12,TeamD_P6,3.1,2.22,1,1
M12,TeamD_P6,3.0,4.63,0,0
M12,TeamD_P6,5.1,4.28,1,1
M12,TeamD_P6,5.2,1.7,1,1
M12,TeamD_P6,4.1,2.1,1,2
M12,TeamD_P6,5.2,3.46,0,0
M12,TeamD_P6,5.6,4.83,1,1
M10,TeamD_P7,2.8,3.44,0,0
M10,TeamD_P7,3.7,1.5,0,0
M10,TeamD_P7,6.5,1.04,1,2
M10,TeamD_P7,4.2,4.09,0,0
M10,TeamD_P7,3.7,2.19,1,1
M10,TeamD_P7,2.8,1.12,0,0
M10,TeamD_P7,4.4,3.3,1,1
M10,TeamD_P7,6.6,4.41,1,1
M10,TeamD_P7,3.1,2.95,1,1
M11,TeamD_P7,5.9,1.54,1,2
M11,TeamD_P7,5.3,1.71,0,0
M11,TeamD_P7,5.3,3.03,1,1
M11,TeamD_P7,4.3,4.29,1,3
M11,TeamD_P7,3.9,2.18,1,2
M11,TeamD_P7,3.4,4.52,1,1
M11,TeamD_P7,7.0,2.53,1,3
M11,TeamD_P7,2.7,2.83,0,0
M11,TeamD_P7,5.5,3.66,0,0
M11,TeamD_P7,5.8,3.32,1,1
M11,TeamD_P7,3.2,1.38,1,1
M11,TeamD_P7,7.2,4.65,1,1
M11,TeamD_P7,3.8,3.43,1,1
M12,TeamD_P7,4.9,2.97,1,2
M12,TeamD_P7,5.7,4.99,1,1
M12,TeamD_P7,5.9,1.3,0,0
M12,TeamD_P7,4.4,1.44,0,0
M12,TeamD_P7,3.4,2.97,1,1
M12,TeamD_P7,6.6,2.1,1,2
M12,TeamD_P7,5.7,2.87,0,0
M12,TeamD_P7,4.6,1.75,1,1
M12,TeamD_P7,6.0,2.86,1,2
M12,TeamD_P7,3.9,4.88,1,1
M12,TeamD_P7,4.7,1.1,0,0
M12,TeamD_P7,3.4,1.32,1,1
M12,TeamD_P7,2.6,2.86,0,0
test_video,test_p2,8.133333333333333,5.1071521631781405,1,1
M_Video,P7,23.466666666666665,1.7705394084278034,1,1
