match_id,player_id,raid_duration_sec,penetration_px,success,raid_points
M2,R9,11.2,203,0,0
M2,R9,6.8,120,0,0
M2,R9,7.9,146,0,0
M2,R9,15.7,173,0,0
M2,R9,6.9,188,0,0
M2,R9,16.4,128,0,0
M2,R9,11.1,243,0,0
M2,R9,5.4,181,0,0
M2,R9,17.1,176,0,0
M2,R9,15.6,196,0,0
M2,R9,5.7,218,1,5
M2,R9,22.0,103,0,0
M2,R9,11.1,199,1,2
M2,R9,17.1,146,0,0
M2,R9,6.8,181,0,0
M2,R9,10.6,130,0,0
M2,R9,10.0,164,0,0
M2,R9,7.8,178,0,0
M2,R9,17.5,242,1,1
M2,R9,14.2,150,0,0
M2,R9,15.4,129,0,0
M16,R9,7.2,157,0,0
M16,R9,20.6,124,0,0
M16,R9,9.5,153,1,2
M16,R9,15.5,180,0,0
M16,R9,14.5,130,0,0
M16,R9,9.0,192,0,0
M16,R9,5.0,133,0,0
M16,R9,16.6,237,0,0
M16,R9,14.6,130,1,1
M16,R9,16.2,231,0,0
M16,R9,17.0,192,0,0
M16,R9,12.1,136,1,3
M16,R9,20.6,158,1,4
M16,R9,11.9,245,1,1
M16,R9,10.1,207,0,0
M16,R9,22.1,163,0,0
M16,R9,6.6,135,0,0
M16,R9,23.4,221,0,0
M20,R9,11.5,234,1,1
M20,R9,18.6,163,0,0
M20,R9,9.2,100,1,1
M20,R9,23.0,216,0,0
M20,R9,6.4,147,0,0
M20,R9,13.5,229,1,1
M20,R9,8.8,157,0,0
M20,R9,15.3,145,0,0
M20,R9,20.4,154,0,0
M20,R9,13.9,112,1,2
M20,R9,10.8,100,0,0
M20,R9,21.8,133,0,0
M20,R9,19.4,173,0,0
M20,R9,12.1,195,0,0
M20,R9,19.1,109,0,0
M20,R9,7.6,151,1,1
M20,R9,7.2,126,0,0
M20,R9,9.5,105,0,0
M20,R9,7.4,114,1,3
M20,R9,19.0,183,0,0
M20,R9,12.6,236,0,0
M18,R9,19.8,207,0,0
M18,R9,24.6,168,1,2
M18,R9,23.0,227,0,0
M18,R9,17.8,160,0,0
M18,R9,22.0,145,1,1
M18,R9,9.6,138,0,0
M18,R9,24.1,154,0,0
M18,R9,13.5,137,0,0
M18,R9,11.2,214,1,1
M18,R9,18.6,108,1,1
M18,R9,13.6,103,0,0
M18,R9,15.4,202,0,0
M18,R9,7.9,113,0,0
M18,R9,9.9,181,1,1
M18,R9,18.5,201,0,0
M18,R9,14.7,113,0,0
M18,R9,12.0,128,0,0
M18,R9,6.3,236,0,0
M18,R9,14.1,248,1,1
M18,R9,8.0,153,0,0
M18,R9,16.8,140,0,0
M18,R9,14.2,239,0,0
M5,R9,22.5,106,1,1
M5,R9,12.6,186,0,0
M5,R9,24.4,241,1,2
M5,R9,9.3,201,1,1
M5,R9,12.0,105,0,0
M5,R9,5.0,121,0,0
M5,R9,11.4,196,0,0
M6,R9,9.9,101,0,0
M6,R9,13.9,138,0,0
M6,R9,8.5,111,1,1
M6,R9,25.0,170,1,1
M19,R9,6.8,136,1,1
M13,R9,12.9,231,0,0
M4,R9,13.9,122,0,0
M17,R9,7.6,236,0,0
M14,R9,10.6,227,0,0
M1,R9,18.2,118,0,0
M12,R9,24.1,228,0,0
M10,R9,23.0,225,1,2
M8,R9,17.4,115,0,0
M15,R9,23.4,239,0,0
M7,R9,15.6,241,0,0
M9,R9,21.3,202,0,0
M3,R9,6.0,215,0,0
M7,R10,18.4,182,0,0
M7,R10,18.9,127,0,0
M7,R10,17.8,126,1,1
M7,R10,17.0,108,0,0
M7,R10,24.3,220,1,1
M7,R10,9.7,141,1,1
M7,R10,13.3,166,1,1
M7,R10,24.5,108,0,0
M7,R10,20.6,170,1,1
M7,R10,8.5,234,0,0
M7,R10,24.8,210,0,0
M7,R10,14.3,247,0,0
M7,R10,14.8,195,1,3
M7,R10,8.5,135,0,0
M7,R10,12.9,139,0,0
M7,R10,15.8,176,1,1
M7,R10,17.1,227,1,3
M7,R10,22.1,249,0,0
M7,R10,12.3,229,0,0
M7,R10,9.1,207,0,0
M7,R10,12.3,148,0,0
M7,R10,23.4,157,1,3
M7,R10,14.8,148,0,0
M7,R10,16.1,234,0,0
M7,R10,18.0,118,0,0
M7,R10,19.3,125,0,0
M7,R10,13.9,184,0,0
M7,R10,16.7,107,1,1
M7,R10,18.3,182,1,1
M7,R10,17.9,200,1,3
M7,R10,6.3,108,0,0
M7,R10,22.5,247,1,1
M7,R10,8.7,104,0,0
M7,R10,6.5,167,0,0
M7,R10,15.1,129,0,0
M7,R10,14.7,100,0,0
M7,R10,16.7,235,0,0
M7,R10,17.7,124,0,0
M7,R10,17.8,208,0,0
M7,R10,7.4,136,0,0
M7,R10,23.9,109,0,0
M7,R10,13.0,146,0,0
M7,R10,15.3,205,0,0
M7,R10,9.9,242,1,2
M7,R10,15.7,154,0,0
M7,R10,11.3,107,0,0
M7,R10,11.4,241,0,0
M7,R10,10.8,150,0,0
M7,R10,13.8,100,0,0
M7,R10,15.9,140,0,0
M7,R10,23.9,169,0,0
M7,R10,15.7,147,1,1
M7,R10,20.5,249,0,0
M7,R10,13.7,157,0,0
M7,R10,20.0,245,0,0
M7,R10,5.4,207,0,0
M7,R10,17.7,150,0,0
M7,R10,18.5,189,0,0
M7,R10,11.1,121,1,1
M7,R10,21.2,238,0,0
M7,R10,14.0,238,1,1
M7,R10,23.9,213,1,1
M7,R10,16.0,158,1,1
M11,R10,5.5,223,0,0
M11,R10,14.2,220,0,0
M11,R10,10.2,130,1,1
M11,R10,12.2,237,0,0
M11,R10,21.1,131,1,1
M11,R10,25.0,202,0,0
M11,R10,16.8,117,0,0
M11,R10,15.9,199,0,0
M11,R10,9.9,184,0,0
M11,R10,22.8,167,1,1
M3,R10,18.4,194,0,0
M3,R10,5.2,193,0,0
M3,R10,22.4,160,0,0
M3,R10,22.0,136,0,0
M3,R10,15.7,214,0,0
M3,R10,21.3,122,0,0
M3,R10,23.3,228,1,2
M3,R10,19.2,206,0,0
M3,R10,11.6,154,1,1
M3,R10,11.6,187,1,4
M3,R10,21.3,196,1,1
M3,R10,6.8,212,1,1
M3,R10,17.6,189,1,1
M3,R10,18.8,246,1,1
M3,R10,14.3,117,0,0
M3,R10,14.6,213,0,0
M3,R10,8.7,135,0,0
M3,R10,15.6,138,1,1
M3,R10,24.3,203,0,0
M3,R10,24.9,174,0,0
M3,R10,21.7,114,0,0
M3,R10,21.8,200,0,0
M3,R10,21.4,165,0,0
M3,R10,11.8,109,1,2
M3,R10,22.3,105,0,0
M3,R10,21.5,105,1,2
M3,R10,16.5,109,0,0
M3,R10,11.4,202,0,0
M3,R10,22.2,227,0,0
M3,R10,21.1,176,0,0
M3,R10,9.5,186,0,0
M3,R10,16.5,158,0,0
M3,R10,7.3,233,0,0
M3,R10,20.8,131,1,2
M3,R10,8.9,159,0,0
M3,R10,21.4,210,0,0
M10,R10,22.0,228,1,1
M10,R10,15.6,212,1,1
M10,R10,24.0,140,0,0
M10,R10,8.1,229,0,0
M10,R10,13.6,110,0,0
M10,R10,24.0,219,1,1
M10,R10,12.2,106,0,0
M10,R10,13.2,206,0,0
M10,R10,18.5,197,1,1
M10,R10,19.8,183,0,0
M10,R10,8.0,168,0,0
M10,R10,23.5,244,1,1
M10,R10,11.7,245,0,0
M10,R10,7.5,144,1,1
M10,R10,10.3,166,0,0
M10,R10,21.1,203,0,0
M10,R10,7.0,178,1,1
M4,R10,8.7,121,0,0
M4,R10,22.8,124,0,0
M4,R10,12.8,137,0,0
M4,R10,20.2,210,1,3
M4,R10,6.3,239,1,2
M4,R10,19.4,227,0,0
M4,R10,8.5,135,0,0
M4,R10,20.0,190,0,0
M14,R10,11.9,110,0,0
M14,R10,17.3,154,1,1
M14,R10,10.3,136,0,0
M14,R10,13.5,193,0,0
M14,R10,16.6,235,0,0
M18,R10,14.6,129,0,0
M9,R10,11.2,155,1,1
M9,R10,19.0,100,0,0
M9,R10,16.3,157,0,0
M6,R10,21.6,209,0,0
M6,R10,21.0,211,0,0
M6,R10,8.1,167,0,0
M6,R10,20.0,160,0,0
M6,R10,17.6,232,0,0
M6,R10,9.2,157,0,0
M6,R10,17.8,230,1,1
M6,R10,5.4,152,0,0
M6,R10,24.6,129,0,0
M6,R10,18.8,134,0,0
M6,R10,11.4,127,0,0
M19,R10,19.8,115,1,1
M15,R10,14.6,186,0,0
M1,R10,11.0,152,0,0
M1,R10,17.9,140,1,3
M1,R10,14.8,139,0,0
M1,R10,15.1,241,1,3
M2,R10,7.9,146,0,0
M2,R10,19.8,231,0,0
M2,R10,13.1,101,0,0
M16,R10,14.3,132,0,0
M16,R10,12.8,108,0,0
M16,R10,14.7,203,1,1
M6,R11,15.2,147,0,0
M6,R11,24.7,157,1,1
M6,R11,11.9,245,0,0
M6,R11,18.5,245,1,1
M6,R11,22.9,232,0,0
M6,R11,11.3,194,0,0
M6,R11,16.9,140,0,0
M6,R11,21.2,152,0,0
M6,R11,9.7,105,1,1
M6,R11,19.3,247,0,0
M6,R11,16.3,172,0,0
M6,R11,5.0,136,1,1
M6,R11,12.5,178,1,3
M6,R11,19.4,187,0,0
M6,R11,17.7,182,0,0
M6,R11,6.8,193,1,1
M6,R11,16.3,112,0,0
M6,R11,23.1,155,1,1
M9,R11,17.1,142,1,7
M9,R11,24.0,123,0,0
M12,R11,22.8,197,1,1
M12,R11,23.0,181,1,1
M12,R11,5.7,173,1,3
M12,R11,20.0,173,1,1
M12,R11,22.3,169,0,0
M12,R11,6.1,199,0,0
M12,R11,6.8,182,0,0
M12,R11,24.2,135,0,0
M12,R11,21.5,166,0,0
M12,R11,7.2,160,0,0
M12,R11,10.5,166,0,0
M12,R11,18.2,212,1,1
M12,R11,16.4,162,0,0
M12,R11,7.7,243,0,0
M12,R11,22.5,164,1,1
M12,R11,24.4,242,0,0
M12,R11,12.2,139,0,0
M12,R11,6.3,181,0,0
M12,R11,13.0,114,0,0
M12,R11,19.9,210,0,0
M12,R11,24.4,166,1,6
M12,R11,13.6,250,0,0
M12,R11,13.1,199,0,0
M12,R11,10.5,145,1,1
M12,R11,16.1,231,0,0
M12,R11,15.2,228,1,1
M12,R11,19.7,187,0,0
M12,R11,15.3,241,0,0
M12,R11,14.8,158,1,2
M12,R11,5.7,149,1,3
M12,R11,22.8,140,0,0
M12,R11,23.8,110,0,0
M12,R11,14.0,242,0,0
M12,R11,19.2,177,1,1
M12,R11,13.0,202,0,0
M12,R11,8.6,152,1,1
M12,R11,21.5,121,0,0
M12,R11,17.6,179,1,1
M12,R11,12.9,129,0,0
M12,R11,18.0,236,0,0
M12,R11,16.1,150,0,0
M12,R11,17.4,220,0,0
M12,R11,13.3,249,0,0
M12,R11,7.2,124,1,2
M12,R11,6.7,170,0,0
M12,R11,12.5,192,0,0
M10,R11,17.1,163,0,0
M10,R11,18.9,206,1,1
M10,R11,6.2,110,0,0
M10,R11,16.0,176,0,0
M10,R11,8.5,106,1,2
M10,R11,13.7,111,0,0
M10,R11,8.4,146,0,0
M10,R11,18.9,120,0,0
M10,R11,19.9,209,0,0
M10,R11,22.7,118,0,0
M10,R11,17.8,134,0,0
M10,R11,21.3,218,0,0
M10,R11,13.6,134,1,2
M10,R11,23.2,125,0,0
M10,R11,23.5,228,1,1
M10,R11,22.9,153,0,0
M10,R11,7.0,130,0,0
M10,R11,21.2,205,1,3
M10,R11,24.6,158,0,0
M10,R11,17.6,187,0,0
M10,R11,5.3,203,0,0
M10,R11,14.7,198,0,0
M10,R11,8.8,161,0,0
M10,R11,17.3,153,0,0
M10,R11,18.2,208,1,1
M10,R11,12.3,151,1,2
M10,R11,16.0,150,0,0
M10,R11,20.9,201,0,0
M10,R11,7.2,143,0,0
M10,R11,22.5,115,1,3
M10,R11,21.9,204,0,0
M10,R11,7.7,197,0,0
M10,R11,10.1,100,0,0
M10,R11,5.3,191,0,0
M10,R11,5.2,221,0,0
M10,R11,19.7,108,0,0
M10,R11,21.0,161,1,1
M10,R11,18.1,120,1,1
M10,R11,20.3,230,0,0
M10,R11,20.9,106,0,0
M10,R11,16.7,146,0,0
M10,R11,9.2,148,0,0
M10,R11,10.4,210,0,0
M10,R11,12.2,223,0,0
M10,R11,22.1,248,0,0
M14,R11,13.9,123,0,0
M14,R11,9.6,159,1,1
M14,R11,5.5,164,0,0
M14,R11,16.6,227,1,2
M14,R11,6.1,206,1,1
M14,R11,12.8,146,0,0
M14,R11,12.1,117,1,1
M14,R11,19.0,126,0,0
M14,R11,17.1,191,0,0
M14,R11,21.3,198,1,1
M14,R11,22.9,182,1,2
M14,R11,8.7,182,0,0
M14,R11,20.4,165,1,3
M14,R11,14.2,150,1,3
M14,R11,18.0,191,1,2
M14,R11,11.3,146,1,1
M14,R11,19.3,120,0,0
M14,R11,14.9,190,0,0
M14,R11,23.4,238,0,0
M3,R11,9.7,165,0,0
M2,R11,13.5,124,0,0
M2,R11,16.7,126,1,1
M2,R11,24.0,196,1,1
M2,R11,15.1,153,0,0
M2,R11,22.6,161,0,0
M2,R11,19.0,174,1,2
M2,R11,21.2,201,0,0
M2,R11,16.4,141,0,0
M2,R11,5.1,245,0,0
M2,R11,5.2,237,0,0
M2,R11,17.2,220,0,0
M2,R11,10.1,186,1,1
M2,R11,7.8,172,0,0
M2,R11,20.2,118,0,0
M13,R11,10.1,232,1,3
M13,R11,19.9,157,0,0
M13,R11,21.2,141,1,1
M13,R11,9.8,161,0,0
M13,R11,11.1,133,1,1
M13,R11,15.2,112,1,1
M13,R11,15.7,111,0,0
M13,R11,21.1,222,0,0
M13,R11,13.1,118,0,0
M13,R11,12.6,210,1,3
M13,R11,13.3,211,0,0
M13,R11,9.2,126,1,1
M4,R11,24.7,225,1,1
M4,R11,11.1,200,1,1
M4,R11,7.1,155,0,0
M4,R11,8.8,124,1,1
M4,R11,5.5,156,0,0
M4,R11,24.1,182,0,0
M4,R11,18.6,110,0,0
M4,R11,22.1,168,0,0
M4,R11,10.1,119,1,1
M16,R11,7.5,201,0,0
M16,R11,22.1,145,0,0
M16,R11,13.6,185,0,0
M16,R11,18.4,234,1,1
M16,R11,18.5,129,0,0
M16,R11,24.3,137,0,0
M16,R11,18.1,197,0,0
M16,R11,9.9,245,0,0
M16,R11,9.5,186,1,1
M16,R11,9.3,201,0,0
M16,R11,6.0,215,0,0
M16,R11,6.1,106,0,0
M16,R11,12.6,137,1,1
M16,R11,15.4,202,0,0
M8,R12,12.0,217,1,1
M8,R12,7.8,162,1,1
M8,R12,15.5,224,0,0
M8,R12,8.8,169,0,0
M8,R12,18.4,143,0,0
M8,R12,8.4,185,1,1
M8,R12,9.6,243,0,0
M8,R12,9.1,228,0,0
M8,R12,6.6,236,1,1
M8,R12,13.7,145,1,1
M8,R12,20.3,138,1,1
M8,R12,15.7,179,0,0
M8,R12,17.4,155,0,0
M8,R12,22.4,201,0,0
M8,R12,23.9,100,1,1
M8,R12,18.4,215,0,0
M8,R12,6.2,142,0,0
M8,R12,23.9,104,0,0
M8,R12,14.8,169,1,1
M8,R12,12.7,200,1,1
M8,R12,9.8,142,0,0
M8,R12,18.9,222,0,0
M8,R12,18.9,174,0,0
M8,R12,24.7,163,1,3
M8,R12,12.4,188,0,0
M8,R12,22.2,172,0,0
M8,R12,24.9,185,1,1
M8,R12,13.8,138,0,0
M8,R12,13.3,184,0,0
M8,R12,13.7,153,0,0
M8,R12,6.9,169,1,1
M8,R12,13.4,215,0,0
M8,R12,14.1,225,0,0
M8,R12,6.9,137,0,0
M8,R12,19.1,205,0,0
M8,R12,8.8,120,1,3
M8,R12,15.4,173,0,0
M8,R12,6.9,232,0,0
M8,R12,17.5,153,1,1
M8,R12,7.4,102,0,0
M8,R12,16.7,169,0,0
M8,R12,17.6,190,0,0
M8,R12,23.5,143,0,0
M8,R12,18.0,152,0,0
M8,R12,18.6,124,0,0
M8,R12,6.7,200,0,0
M8,R12,24.5,172,1,1
M8,R12,19.2,177,1,1
M8,R12,23.0,243,0,0
M8,R12,22.1,141,1,2
M8,R12,24.8,107,0,0
M8,R12,7.5,136,0,0
M8,R12,6.7,111,0,0
M8,R12,11.3,231,0,0
M8,R12,22.9,208,0,0
M8,R12,10.9,103,0,0
M8,R12,6.1,105,0,0
M8,R12,6.0,219,1,1
M8,R12,14.5,139,0,0
M8,R12,20.2,193,0,0
M8,R12,7.2,209,1,4
M8,R12,6.4,249,1,1
M8,R12,8.0,187,0,0
M8,R12,5.2,220,1,1
M8,R12,20.4,107,0,0
M8,R12,13.0,242,1,2
M8,R12,11.3,117,0,0
M8,R12,15.6,173,0,0
M8,R12,19.8,194,0,0
M8,R12,14.9,183,0,0
M8,R12,10.0,228,0,0
M8,R12,19.6,135,0,0
M8,R12,19.1,216,0,0
M8,R12,7.6,245,0,0
M8,R12,7.9,124,1,3
M8,R12,16.2,137,1,1
M8,R12,21.0,153,0,0
M5,R12,6.2,221,1,3
M5,R12,23.3,211,0,0
M5,R12,10.4,120,0,0
M5,R12,14.9,242,0,0
M5,R12,17.8,141,0,0
M5,R12,23.7,241,0,0
M5,R12,10.8,162,1,1
M5,R12,14.2,178,0,0
M5,R12,23.2,190,0,0
M5,R12,6.4,151,0,0
M5,R12,20.7,230,0,0
M5,R12,5.8,186,0,0
M5,R12,16.0,104,0,0
M5,R12,22.8,141,0,0
M5,R12,19.5,250,0,0
M5,R12,6.2,226,0,0
M5,R12,20.8,215,1,1
M5,R12,12.8,135,0,0
M5,R12,19.8,125,0,0
M5,R12,21.6,173,0,0
M5,R12,19.4,205,0,0
M5,R12,14.7,132,1,1
M5,R12,16.3,157,0,0
M5,R12,17.1,126,0,0
M5,R12,12.2,121,0,0
M5,R12,20.0,147,0,0
M5,R12,19.9,119,0,0
M5,R12,12.4,113,1,1
M5,R12,7.5,238,0,0
M5,R12,14.9,247,0,0
M5,R12,20.6,234,0,0
M5,R12,13.2,200,0,0
M5,R12,19.2,249,0,0
M5,R12,7.9,113,0,0
M5,R12,19.1,230,0,0
M5,R12,24.6,104,0,0
M5,R12,19.0,167,0,0
M5,R12,12.8,224,0,0
M5,R12,8.4,206,0,0
M5,R12,19.5,142,1,3
M5,R12,18.1,172,0,0
M5,R12,14.7,236,1,1
M5,R12,17.3,248,1,1
M18,R12,22.4,114,1,3
M18,R12,21.4,195,0,0
M18,R12,14.4,118,0,0
M18,R12,23.5,221,0,0
M18,R12,5.3,166,0,0
M18,R12,21.3,197,0,0
M18,R12,12.6,180,1,1
M18,R12,9.1,183,0,0
M3,R12,11.6,104,1,4
M3,R12,11.3,241,0,0
M3,R12,16.0,222,1,3
M3,R12,23.2,150,0,0
M3,R12,21.5,230,1,3
M3,R12,6.8,241,1,1
M3,R12,17.6,151,0,0
M3,R12,18.1,185,0,0
M3,R12,19.8,141,0,0
M9,R12,8.5,226,0,0
M9,R12,19.9,164,1,1
M9,R12,5.1,108,0,0
M9,R12,15.8,234,1,2
M9,R12,18.5,238,0,0
M9,R12,16.3,140,0,0
M9,R12,10.8,151,0,0
M9,R12,16.8,182,1,1
M9,R12,14.8,153,0,0
M9,R12,5.9,222,0,0
M14,R12,9.2,182,1,3
M14,R12,12.1,112,0,0
M14,R12,18.7,201,0,0
M14,R12,16.1,181,0,0
M14,R12,24.7,140,0,0
M1,R12,9.0,141,0,0
M1,R12,18.4,181,1,1
M1,R12,15.7,166,1,1
M1,R12,16.1,139,1,1
M1,R12,12.3,180,0,0
M1,R12,12.7,222,0,0
M2,R12,5.2,115,1,1
M2,R12,15.7,241,0,0
M13,R12,13.1,127,0,0
M12,R12,17.4,203,0,0
M17,R12,7.7,186,0,0
M6,R12,13.4,140,0,0
M16,R12,5.6,235,0,0
M9,R13,20.1,223,0,0
M9,R13,7.4,150,0,0
M9,R13,17.3,179,0,0
M9,R13,20.9,196,1,1
M9,R13,17.4,207,1,1
M9,R13,14.1,203,0,0
M9,R13,10.1,245,0,0
M9,R13,13.8,119,0,0
M9,R13,16.4,230,0,0
M9,R13,11.4,122,1,1
M9,R13,9.6,214,1,1
M9,R13,19.5,230,1,1
M9,R13,15.0,238,0,0
M9,R13,23.8,209,0,0
M9,R13,7.8,134,0,0
M9,R13,15.1,248,0,0
M4,R13,23.2,212,1,1
M4,R13,5.7,106,1,1
M4,R13,12.9,184,1,1
M4,R13,12.3,169,0,0
M4,R13,13.9,129,1,2
M4,R13,18.8,193,1,1
M4,R13,19.4,108,1,1
M4,R13,10.6,138,1,1
M4,R13,19.2,162,0,0
M4,R13,15.1,232,0,0
M4,R13,21.5,217,0,0
M4,R13,8.3,234,0,0
M4,R13,10.6,232,0,0
M4,R13,16.5,184,0,0
M4,R13,20.9,197,1,1
M4,R13,12.2,235,1,1
M4,R13,22.2,138,0,0
M4,R13,17.4,209,1,1
M4,R13,21.6,199,1,1
M4,R13,23.5,154,1,5
M4,R13,14.5,244,0,0
M4,R13,8.0,119,1,1
M4,R13,9.3,100,1,1
M4,R13,22.7,167,0,0
M4,R13,8.7,165,1,1
M4,R13,20.7,143,0,0
M4,R13,21.3,199,1,1
M4,R13,5.4,137,1,1
M4,R13,13.4,220,1,1
M4,R13,10.0,172,1,1
M4,R13,17.6,110,0,0
M4,R13,22.3,145,0,0
M4,R13,15.8,120,1,2
M4,R13,11.5,139,1,3
M4,R13,16.7,250,1,1
M4,R13,16.6,124,1,3
M4,R13,12.3,139,1,1
M4,R13,20.8,146,0,0
M5,R13,9.6,166,0,0
M5,R13,20.6,200,1,1
M5,R13,20.3,230,1,1
M5,R13,14.3,126,0,0
M6,R13,18.6,157,0,0
M6,R13,19.0,233,1,1
M6,R13,11.5,108,1,3
M16,R13,24.5,146,0,0
M16,R13,6.1,107,1,1
M16,R13,15.2,185,1,1
M16,R13,20.2,130,1,2
M16,R13,11.3,115,1,4
M15,R13,6.0,235,0,0
M15,R13,22.9,155,0,0
M15,R13,17.5,175,0,0
M15,R13,23.5,207,1,1
M15,R13,24.7,129,1,3
M15,R13,9.5,192,1,3
M15,R13,20.4,230,1,1
M15,R13,24.3,205,0,0
M15,R13,14.2,133,0,0
M15,R13,15.2,218,0,0
M15,R13,23.2,175,0,0
M7,R13,19.1,127,1,2
M7,R13,22.6,199,1,1
M7,R13,16.4,224,1,1
M7,R13,8.0,161,1,1
M7,R13,7.0,161,0,0
M7,R13,6.5,188,1,1
M1,R13,6.3,243,1,1
M1,R13,11.3,136,1,4
M1,R13,14.6,207,0,0
M1,R13,11.3,242,0,0
M1,R13,24.6,160,1,1
M20,R13,15.4,162,0,0
M11,R13,12.7,129,0,0
M10,R13,18.8,158,0,0
M13,R13,18.4,202,1,1
M17,R13,13.9,235,1,1
M14,R13,5.3,187,0,0
M19,R13,7.4,229,0,0
M13,R14,8.2,135,0,0
M13,R14,24.8,118,1,1
M13,R14,24.2,225,1,1
M13,R14,16.5,177,1,1
M13,R14,5.8,207,1,1
M13,R14,16.2,186,0,0
M13,R14,23.6,146,0,0
M13,R14,22.8,196,0,0
M13,R14,11.4,245,1,1
M13,R14,23.6,183,1,1
M13,R14,8.4,230,0,0
M13,R14,10.1,108,0,0
M13,R14,8.7,222,1,2
M13,R14,5.5,248,0,0
M13,R14,6.6,163,0,0
M13,R14,16.2,248,0,0
M13,R14,16.9,240,0,0
M13,R14,22.2,191,0,0
M13,R14,18.2,206,1,2
M13,R14,24.3,163,0,0
M13,R14,8.0,110,0,0
M13,R14,22.3,186,1,1
M13,R14,23.4,163,0,0
M13,R14,9.7,187,0,0
M13,R14,11.8,198,1,1
M13,R14,9.9,202,1,1
M17,R14,10.6,246,0,0
M17,R14,23.9,114,0,0
M17,R14,7.7,200,0,0
M17,R14,18.6,216,1,2
M17,R14,21.7,173,0,0
M20,R14,14.5,234,0,0
M20,R14,21.4,122,1,1
M20,R14,18.9,228,0,0
M20,R14,24.1,152,0,0
M6,R14,14.7,214,0,0
M4,R14,23.3,119,0,0
M4,R14,8.4,147,1,1
M4,R14,6.8,244,0,0
M3,R14,18.7,117,1,1
M3,R14,21.9,248,0,0
M3,R14,13.9,149,0,0
M3,R14,16.0,219,0,0
M3,R14,21.4,212,0,0
M3,R14,16.9,116,0,0
M3,R14,5.9,228,0,0
M3,R14,24.9,119,0,0
M3,R14,8.1,110,0,0
M3,R14,16.8,230,1,1
M3,R14,19.0,155,0,0
M3,R14,10.4,205,1,1
M3,R14,21.5,180,0,0
M3,R14,7.2,239,1,1
M3,R14,13.9,209,1,1
M3,R14,14.2,189,1,3
M3,R14,16.1,142,0,0
M14,R14,13.9,244,1,1
M14,R14,10.3,105,0,0
M14,R14,8.2,217,0,0
M14,R14,18.0,226,0,0
M14,R14,20.9,232,0,0
M14,R14,5.5,241,0,0
M14,R14,15.8,177,0,0
M14,R14,14.3,153,0,0
M9,R14,18.7,102,1,2
M9,R14,22.5,108,0,0
M11,R14,12.0,124,1,1
M11,R14,15.8,216,0,0
M16,R14,21.8,180,0,0
M16,R14,8.0,206,1,1
M19,R14,17.8,177,1,1
M5,R14,16.2,201,0,0
M5,R14,19.6,159,0,0
M8,R15,23.5,215,1,1
M8,R15,5.0,190,0,0
M8,R15,10.8,153,1,1
M8,R15,16.8,125,1,4
M8,R15,21.8,233,0,0
M15,R15,20.4,174,1,1
M15,R15,20.3,150,1,1
M15,R15,19.4,202,1,1
M15,R15,23.2,208,1,1
M15,R15,17.8,156,1,1
M15,R15,16.6,147,1,1
M15,R15,13.4,146,1,2
M15,R15,8.5,218,0,0
M15,R15,14.2,166,1,1
M15,R15,5.3,121,0,0
M15,R15,12.9,106,1,1
M15,R15,14.7,137,1,2
M15,R15,6.7,120,1,3
M15,R15,24.3,242,1,1
M15,R15,21.0,227,1,1
M15,R15,13.5,104,0,0
M15,R15,9.5,108,1,3
M15,R15,21.3,142,0,0
M15,R15,5.4,147,1,4
M15,R15,19.0,117,0,0
M15,R15,13.2,155,1,1
M15,R15,18.8,250,1,1
M15,R15,22.7,235,1,1
M15,R15,10.7,145,1,2
M15,R15,12.8,236,1,1
M15,R15,20.5,158,1,1
M15,R15,14.8,229,1,1
M15,R15,17.1,143,0,0
M15,R15,7.8,215,0,0
M15,R15,16.9,164,0,0
M15,R15,17.9,155,1,4
M15,R15,22.4,186,1,3
M15,R15,20.1,140,1,1
M15,R15,16.4,204,1,1
M15,R15,19.9,160,1,2
M15,R15,14.5,177,0,0
M15,R15,13.1,207,1,1
M15,R15,17.1,246,1,3
M15,R15,19.8,222,0,0
M15,R15,12.7,155,0,0
M15,R15,11.6,103,1,1
M15,R15,12.9,100,0,0
M15,R15,20.3,201,0,0
M15,R15,20.1,205,1,2
M15,R15,15.6,219,0,0
M15,R15,23.3,180,0,0
M15,R15,11.7,188,1,1
M15,R15,19.1,175,1,1
M15,R15,8.2,205,1,1
M15,R15,9.4,189,0,0
M3,R15,24.6,237,1,1
M3,R15,16.0,199,1,2
M3,R15,16.7,158,1,1
M3,R15,16.1,192,0,0
M7,R15,9.1,222,0,0
M7,R15,22.6,224,0,0
M7,R15,9.8,196,1,2
M7,R15,6.8,136,1,1
M7,R15,11.5,109,1,2
M7,R15,16.5,117,1,1
M7,R15,21.3,112,1,1
M7,R15,24.7,185,1,2
M7,R15,22.4,201,0,0
M7,R15,24.1,150,1,1
M7,R15,9.5,145,0,0
M7,R15,23.7,193,0,0
M7,R15,20.3,143,0,0
M7,R15,9.2,218,1,1
M7,R15,13.8,119,0,0
M7,R15,16.3,148,1,1
M7,R15,15.3,160,0,0
M7,R15,19.5,109,1,1
M7,R15,5.9,174,1,2
M7,R15,22.7,190,1,1
M6,R15,11.4,215,1,1
M6,R15,21.8,240,1,3
M6,R15,17.9,196,0,0
M6,R15,23.6,142,1,4
M6,R15,5.5,112,0,0
M6,R15,15.5,122,0,0
M6,R15,22.4,245,1,1
M6,R15,13.3,161,1,3
M6,R15,13.5,149,1,1
